codigo_localidad,anio,mes,hora,dia_semana,genero,grupo_incidente,prioridad,n_incidentes,tiempo_respuesta_mediana,pct_recepcion_nula
10.0,2025,12,8,martes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,12,8,miércoles,FEMENINO,CLINICO,ALTA,1,,1.0
10.0,2025,12,8,miércoles,MASCULINO,CLINICO,ALTA,1,,0.0
10.0,2025,12,8,miércoles,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,12,8,sábado,MASCULINO,CLINICO,MEDIA,1,,1.0
10.0,2025,12,8,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,12,8,sábado,SIN_DATO,CLINICO,BAJA,1,,1.0
10.0,2025,12,8,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,12,8,domingo,MASCULINO,OTROS,ALTA,2,201.175,0.0
10.0,2025,12,8,domingo,MASCULINO,OTROS,CRITICA,1,200.51666666666668,0.0
10.0,2025,12,8,domingo,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,12,8,domingo,SIN_DATO,OTROS,CRITICA,2,,1.0
10.0,2025,12,8,jueves,FEMENINO,OTROS,ALTA,1,,1.0
10.0,2025,12,8,lunes,MASCULINO,OTROS,CRITICA,1,181.33333333333334,0.0
10.0,2025,12,8,miércoles,FEMENINO,OTROS,ALTA,1,260.71666666666664,0.0
10.0,2025,12,8,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,12,8,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,12,8,sábado,SIN_DATO,OTROS,BAJA,2,,1.0
10.0,2025,12,8,viernes,FEMENINO,OTROS,ALTA,1,231.96666666666667,0.0
10.0,2025,12,8,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,12,8,martes,FEMENINO,SALUD_MENTAL,ALTA,1,294.6666666666667,0.0
10.0,2025,12,8,viernes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
10.0,2025,12,8,viernes,FEMENINO,SUICIDIO,MEDIA,1,324.15,0.0
11.0,2025,12,8,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,12,8,domingo,SIN_DATO,CLINICO,BAJA,1,,1.0
11.0,2025,12,8,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,12,8,lunes,SIN_DATO,CLINICO,BAJA,1,,1.0
11.0,2025,12,8,lunes,SIN_DATO,CLINICO,CRITICA,2,,1.0
11.0,2025,12,8,martes,FEMENINO,CLINICO,ALTA,1,,0.0
11.0,2025,12,8,martes,SIN_DATO,CLINICO,ALTA,2,,1.0
11.0,2025,12,8,martes,SIN_DATO,CLINICO,BAJA,1,,1.0
11.0,2025,12,8,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,12,8,viernes,FEMENINO,CLINICO,ALTA,1,258.4,0.0
11.0,2025,12,8,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,12,8,domingo,FEMENINO,OTROS,BAJA,1,,1.0
11.0,2025,12,8,domingo,MASCULINO,OTROS,CRITICA,1,,1.0
11.0,2025,12,8,jueves,FEMENINO,OTROS,ALTA,1,192.18333333333334,0.0
11.0,2025,12,8,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
11.0,2025,12,8,jueves,SIN_DATO,OTROS,BAJA,1,,1.0
11.0,2025,12,8,lunes,FEMENINO,OTROS,ALTA,1,240.5,0.0
11.0,2025,12,8,lunes,FEMENINO,OTROS,CRITICA,2,225.18333333333334,0.5
11.0,2025,12,8,martes,FEMENINO,OTROS,ALTA,1,217.31666666666666,0.0
11.0,2025,12,8,martes,MASCULINO,OTROS,CRITICA,1,223.73333333333332,0.0
11.0,2025,12,8,miércoles,FEMENINO,OTROS,ALTA,1,171.85,0.0
11.0,2025,12,8,miércoles,MASCULINO,OTROS,ALTA,1,241.08333333333334,0.0
11.0,2025,12,8,sábado,FEMENINO,OTROS,BAJA,1,95.5,0.0
11.0,2025,12,8,sábado,MASCULINO,OTROS,ALTA,1,289.7,0.0
11.0,2025,12,8,miércoles,FEMENINO,SALUD_MENTAL,ALTA,1,315.7,0.0
11.0,2025,12,8,miércoles,MASCULINO,SALUD_MENTAL,MEDIA,1,239.43333333333334,0.0
11.0,2025,12,8,sábado,FEMENINO,SALUD_MENTAL,MEDIA,1,,0.0
11.0,2025,12,8,sábado,MASCULINO,SALUD_MENTAL,ALTA,1,186.5,0.0
11.0,2025,12,8,viernes,MASCULINO,SALUD_MENTAL,ALTA,1,216.55,0.0
11.0,2025,12,8,martes,FEMENINO,SUICIDIO,ALTA,1,,0.0
11.0,2025,12,8,martes,FEMENINO,SUICIDIO,CRITICA,1,407.9,0.0
11.0,2025,12,8,miércoles,SIN_DATO,SUICIDIO,BAJA,1,,1.0
11.0,2025,12,8,domingo,FEMENINO,VIOSEXUAL,CRITICA,1,126.61666666666666,0.0
12.0,2025,12,8,jueves,SIN_DATO,CLINICO,BAJA,1,,1.0
12.0,2025,12,8,lunes,MASCULINO,CLINICO,ALTA,1,89.33333333333333,0.0
12.0,2025,12,8,lunes,SIN_DATO,CLINICO,MEDIA,1,,1.0
12.0,2025,12,8,miércoles,MASCULINO,CLINICO,ALTA,1,,1.0
12.0,2025,12,8,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
12.0,2025,12,8,viernes,MASCULINO,CLINICO,ALTA,1,58.45,0.0
12.0,2025,12,8,lunes,MASCULINO,OTROS,CRITICA,1,276.8833333333333,0.0
12.0,2025,12,8,viernes,SIN_DATO,OTROS,MEDIA,1,,1.0
12.0,2025,12,8,miércoles,MASCULINO,SALUD_MENTAL,ALTA,1,233.56666666666666,0.0
12.0,2025,12,8,sábado,SIN_DATO,SUICIDIO,ALTA,1,,1.0
13.0,2025,12,8,martes,FEMENINO,CLINICO,ALTA,1,70.0,0.0
13.0,2025,12,8,miércoles,FEMENINO,CLINICO,ALTA,1,159.63333333333333,0.0
13.0,2025,12,8,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
13.0,2025,12,8,martes,MASCULINO,OTROS,ALTA,1,,0.0
13.0,2025,12,8,miércoles,MASCULINO,OTROS,CRITICA,1,198.15,0.0
13.0,2025,12,8,sábado,FEMENINO,OTROS,CRITICA,1,,0.0
13.0,2025,12,8,sábado,SIN_DATO,OTROS,ALTA,2,,1.0
14.0,2025,12,8,jueves,FEMENINO,CLINICO,BAJA,1,,1.0
14.0,2025,12,8,miércoles,FEMENINO,CLINICO,ALTA,1,,0.0
14.0,2025,12,8,viernes,MASCULINO,CLINICO,ALTA,1,145.23333333333332,0.0
14.0,2025,12,8,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
14.0,2025,12,8,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
14.0,2025,12,8,viernes,MASCULINO,OTROS,CRITICA,1,,1.0
14.0,2025,12,8,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
14.0,2025,12,8,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
14.0,2025,12,8,sábado,MASCULINO,SUICIDIO,ALTA,1,192.86666666666667,0.0
14.0,2025,12,8,domingo,SIN_DATO,VIOSEXUAL,ALTA,1,,1.0
15.0,2025,12,8,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
15.0,2025,12,8,martes,MASCULINO,CLINICO,ALTA,1,40.45,0.0
15.0,2025,12,8,sábado,MASCULINO,CLINICO,MEDIA,1,255.43333333333334,0.0
15.0,2025,12,8,sábado,SIN_DATO,CLINICO,BAJA,1,,1.0
15.0,2025,12,8,viernes,SIN_DATO,CLINICO,BAJA,1,,1.0
15.0,2025,12,8,domingo,MASCULINO,OTROS,CRITICA,1,168.51666666666668,0.0
15.0,2025,12,8,sábado,FEMENINO,OTROS,ALTA,1,,1.0
16.0,2025,12,8,domingo,MASCULINO,CLINICO,ALTA,1,247.58333333333334,0.0
16.0,2025,12,8,jueves,MASCULINO,CLINICO,MEDIA,1,,1.0
16.0,2025,12,8,martes,FEMENINO,CLINICO,MEDIA,1,199.8,0.0
16.0,2025,12,8,martes,MASCULINO,CLINICO,ALTA,1,,0.0
16.0,2025,12,8,miércoles,FEMENINO,CLINICO,MEDIA,1,,1.0
16.0,2025,12,8,miércoles,MASCULINO,CLINICO,MEDIA,1,,1.0
16.0,2025,12,8,miércoles,SIN_DATO,CLINICO,ALTA,1,,1.0
16.0,2025,12,8,miércoles,SIN_DATO,CLINICO,MEDIA,1,,1.0
16.0,2025,12,8,sábado,FEMENINO,CLINICO,ALTA,1,94.08333333333333,0.0
16.0,2025,12,8,viernes,FEMENINO,CLINICO,ALTA,1,104.63333333333334,0.0
16.0,2025,12,8,viernes,MASCULINO,CLINICO,ALTA,1,97.15,0.0
16.0,2025,12,8,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
16.0,2025,12,8,jueves,FEMENINO,OTROS,ALTA,1,224.63333333333333,0.0
16.0,2025,12,8,jueves,SIN_DATO,OTROS,BAJA,1,,1.0
16.0,2025,12,8,miércoles,FEMENINO,OTROS,ALTA,1,183.96666666666667,0.0
16.0,2025,12,8,miércoles,MASCULINO,OTROS,ALTA,1,,1.0
16.0,2025,12,8,sábado,FEMENINO,OTROS,CRITICA,1,162.2,0.0
16.0,2025,12,8,sábado,FEMENINO,OTROS,MEDIA,1,,1.0
16.0,2025,12,8,sábado,MASCULINO,OTROS,MEDIA,1,,1.0
16.0,2025,12,8,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
16.0,2025,12,8,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
16.0,2025,12,8,viernes,FEMENINO,OTROS,ALTA,1,123.23333333333333,0.0
16.0,2025,12,8,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,250.93333333333334,0.0
16.0,2025,12,8,miércoles,MASCULINO,SALUD_MENTAL,ALTA,1,254.56666666666666,0.0
16.0,2025,12,8,lunes,FEMENINO,SUICIDIO,ALTA,1,223.98333333333332,0.0
16.0,2025,12,8,martes,MASCULINO,SUICIDIO,ALTA,1,,0.0
16.0,2025,12,8,viernes,FEMENINO,SUICIDIO,ALTA,1,239.48333333333332,0.0
17.0,2025,12,8,viernes,FEMENINO,CLINICO,ALTA,1,133.65,0.0
17.0,2025,12,8,martes,MASCULINO,SALUD_MENTAL,ALTA,1,185.91666666666666,0.0
18.0,2025,12,8,martes,SIN_DATO,CLINICO,MEDIA,1,,1.0
18.0,2025,12,8,miércoles,FEMENINO,CLINICO,CRITICA,1,137.76666666666668,0.0
18.0,2025,12,8,miércoles,MASCULINO,CLINICO,BAJA,1,124.78333333333333,0.0
18.0,2025,12,8,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
18.0,2025,12,8,domingo,FEMENINO,OTROS,ALTA,1,120.53333333333333,0.0
18.0,2025,12,8,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
18.0,2025,12,8,jueves,FEMENINO,OTROS,CRITICA,1,,1.0
18.0,2025,12,8,jueves,MASCULINO,OTROS,ALTA,1,174.65,0.0
18.0,2025,12,8,jueves,SIN_DATO,OTROS,CRITICA,1,,1.0
18.0,2025,12,8,miércoles,MASCULINO,OTROS,ALTA,1,,1.0
18.0,2025,12,8,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
18.0,2025,12,8,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
18.0,2025,12,8,sábado,FEMENINO,SALUD_MENTAL,CRITICA,1,178.1,0.0
18.0,2025,12,8,viernes,MASCULINO,SALUD_MENTAL,ALTA,1,263.8333333333333,0.0
18.0,2025,12,8,lunes,FEMENINO,SUICIDIO,ALTA,1,327.68333333333334,0.0
18.0,2025,12,8,lunes,SIN_DATO,SUICIDIO,BAJA,1,,1.0
18.0,2025,12,8,martes,MASCULINO,SUICIDIO,ALTA,1,,0.0
19.0,2025,12,8,domingo,MASCULINO,CLINICO,ALTA,1,,1.0
19.0,2025,12,8,jueves,MASCULINO,CLINICO,MEDIA,1,302.18333333333334,0.0
19.0,2025,12,8,jueves,SIN_DATO,CLINICO,BAJA,1,,1.0
19.0,2025,12,8,lunes,FEMENINO,CLINICO,BAJA,1,118.33333333333333,0.0
19.0,2025,12,8,martes,FEMENINO,CLINICO,ALTA,1,200.08333333333334,0.0
19.0,2025,12,8,martes,FEMENINO,CLINICO,MEDIA,1,562.4166666666666,0.0
19.0,2025,12,8,miércoles,FEMENINO,CLINICO,CRITICA,1,,0.0
19.0,2025,12,8,sábado,FEMENINO,CLINICO,CRITICA,1,163.55,0.0
19.0,2025,12,8,sábado,SIN_DATO,CLINICO,ALTA,2,,1.0
19.0,2025,12,8,viernes,FEMENINO,CLINICO,ALTA,1,,1.0
19.0,2025,12,8,domingo,FEMENINO,OTROS,CRITICA,1,297.46666666666664,0.0
19.0,2025,12,8,domingo,MASCULINO,OTROS,ALTA,1,185.26666666666668,0.0
19.0,2025,12,8,domingo,MASCULINO,OTROS,BAJA,1,,1.0
19.0,2025,12,8,jueves,SIN_DATO,OTROS,BAJA,1,,1.0
19.0,2025,12,8,lunes,MASCULINO,OTROS,ALTA,1,231.41666666666666,0.0
19.0,2025,12,8,martes,FEMENINO,OTROS,CRITICA,1,209.05,0.0
19.0,2025,12,8,martes,MASCULINO,OTROS,CRITICA,1,189.63333333333333,0.0
19.0,2025,12,8,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,12,8,miércoles,FEMENINO,OTROS,CRITICA,1,154.96666666666667,0.0
19.0,2025,12,8,viernes,MASCULINO,OTROS,CRITICA,1,191.35,0.0
19.0,2025,12,8,jueves,FEMENINO,SALUD_MENTAL,ALTA,1,234.13333333333333,0.0
19.0,2025,12,8,miércoles,MASCULINO,SALUD_MENTAL,ALTA,1,228.11666666666667,0.0
19.0,2025,12,8,viernes,FEMENINO,SALUD_MENTAL,ALTA,1,133.86666666666667,0.0
19.0,2025,12,8,sábado,MASCULINO,SUICIDIO,CRITICA,1,227.35,0.0
1.0,2025,12,9,domingo,FEMENINO,CLINICO,ALTA,1,202.21666666666667,0.0
1.0,2025,12,9,domingo,MASCULINO,CLINICO,ALTA,1,225.88333333333333,0.0
1.0,2025,12,9,jueves,FEMENINO,CLINICO,ALTA,1,306.3666666666667,0.0
1.0,2025,12,9,lunes,SIN_DATO,CLINICO,CRITICA,1,,1.0
1.0,2025,12,9,martes,FEMENINO,CLINICO,MEDIA,1,,0.0
1.0,2025,12,9,miércoles,MASCULINO,CLINICO,CRITICA,1,179.08333333333334,0.0
1.0,2025,12,9,sábado,FEMENINO,CLINICO,MEDIA,1,,1.0
1.0,2025,12,9,sábado,MASCULINO,CLINICO,CRITICA,1,169.1,0.0
1.0,2025,12,9,domingo,FEMENINO,OTROS,CRITICA,1,167.3,0.0
1.0,2025,12,9,lunes,FEMENINO,OTROS,ALTA,1,221.01666666666668,0.0
1.0,2025,12,9,lunes,FEMENINO,OTROS,CRITICA,1,264.05,0.0
1.0,2025,12,9,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
1.0,2025,12,9,martes,FEMENINO,OTROS,ALTA,1,154.73333333333332,0.0
1.0,2025,12,9,martes,SIN_DATO,OTROS,BAJA,1,,1.0
1.0,2025,12,9,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
1.0,2025,12,9,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
1.0,2025,12,9,sábado,FEMENINO,OTROS,ALTA,2,209.05,0.5
1.0,2025,12,9,sábado,FEMENINO,OTROS,CRITICA,1,142.38333333333333,0.0
1.0,2025,12,9,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
1.0,2025,12,9,viernes,MASCULINO,OTROS,CRITICA,1,222.98333333333332,0.0
1.0,2025,12,9,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
2.0,2025,12,9,jueves,MASCULINO,CLINICO,ALTA,1,504.96666666666664,0.0
2.0,2025,12,9,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
2.0,2025,12,9,miércoles,MASCULINO,CLINICO,ALTA,1,226.0,0.0
2.0,2025,12,9,viernes,FEMENINO,CLINICO,ALTA,1,51.45,0.0
2.0,2025,12,9,viernes,MASCULINO,CLINICO,ALTA,1,179.16666666666666,0.0
2.0,2025,12,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
2.0,2025,12,9,domingo,MASCULINO,OTROS,ALTA,1,176.53333333333333,0.0
2.0,2025,12,9,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
2.0,2025,12,9,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
2.0,2025,12,9,lunes,FEMENINO,OTROS,ALTA,1,149.58333333333334,0.0
2.0,2025,12,9,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
2.0,2025,12,9,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
2.0,2025,12,9,miércoles,SIN_DATO,SALUD_MENTAL,BAJA,1,,1.0
2.0,2025,12,9,sábado,MASCULINO,SALUD_MENTAL,ALTA,1,219.43333333333334,0.0
3.0,2025,12,9,domingo,FEMENINO,CLINICO,ALTA,1,119.43333333333334,0.0
3.0,2025,12,9,domingo,MASCULINO,CLINICO,ALTA,1,143.51666666666668,0.0
3.0,2025,12,9,domingo,SIN_DATO,CLINICO,BAJA,1,,1.0
3.0,2025,12,9,jueves,FEMENINO,CLINICO,ALTA,1,186.98333333333332,0.0
3.0,2025,12,9,lunes,MASCULINO,CLINICO,ALTA,1,75.26666666666667,0.0
3.0,2025,12,9,martes,MASCULINO,CLINICO,BAJA,1,70.25,0.0
3.0,2025,12,9,miércoles,FEMENINO,CLINICO,ALTA,1,91.66666666666667,0.0
3.0,2025,12,9,miércoles,FEMENINO,CLINICO,CRITICA,1,146.63333333333333,0.0
3.0,2025,12,9,miércoles,MASCULINO,CLINICO,ALTA,1,41.03333333333333,0.0
3.0,2025,12,9,sábado,SIN_DATO,CLINICO,BAJA,1,,1.0
3.0,2025,12,9,jueves,MASCULINO,OTROS,MEDIA,1,170.93333333333334,0.0
3.0,2025,12,9,martes,SIN_DATO,OTROS,ALTA,1,,1.0
3.0,2025,12,9,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
3.0,2025,12,9,viernes,MASCULINO,OTROS,ALTA,1,,1.0
3.0,2025,12,9,domingo,MASCULINO,SALUD_MENTAL,ALTA,1,,1.0
3.0,2025,12,9,sábado,SIN_DATO,SALUD_MENTAL,MEDIA,1,,1.0
4.0,2025,12,9,domingo,MASCULINO,CLINICO,ALTA,1,39.86666666666667,0.0
4.0,2025,12,9,lunes,MASCULINO,CLINICO,ALTA,2,183.875,0.0
4.0,2025,12,9,martes,SIN_DATO,CLINICO,CRITICA,1,,1.0
4.0,2025,12,9,martes,SIN_DATO,CLINICO,MEDIA,1,,1.0
4.0,2025,12,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
4.0,2025,12,9,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
4.0,2025,12,9,jueves,SIN_DATO,OTROS,CRITICA,1,,1.0
4.0,2025,12,9,lunes,MASCULINO,OTROS,ALTA,1,196.31666666666666,0.0
4.0,2025,12,9,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
4.0,2025,12,9,viernes,FEMENINO,OTROS,ALTA,1,332.78333333333336,0.0
4.0,2025,12,9,viernes,FEMENINO,OTROS,CRITICA,1,253.75,0.0
4.0,2025,12,9,viernes,MASCULINO,OTROS,CRITICA,1,205.48333333333332,0.0
4.0,2025,12,9,sábado,MASCULINO,SALUD_MENTAL,ALTA,1,148.8,0.0
4.0,2025,12,9,viernes,FEMENINO,SALUD_MENTAL,MEDIA,1,289.1666666666667,0.0
4.0,2025,12,9,viernes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
4.0,2025,12,9,domingo,MASCULINO,SUICIDIO,ALTA,1,223.05,0.0
4.0,2025,12,9,martes,FEMENINO,SUICIDIO,ALTA,1,,0.0
4.0,2025,12,9,martes,MASCULINO,SUICIDIO,CRITICA,1,,1.0
5.0,2025,12,9,lunes,FEMENINO,CLINICO,ALTA,1,208.25,0.0
5.0,2025,12,9,martes,MASCULINO,CLINICO,ALTA,1,205.35,0.0
5.0,2025,12,9,miércoles,MASCULINO,CLINICO,ALTA,1,457.51666666666665,0.0
5.0,2025,12,9,viernes,FEMENINO,CLINICO,ALTA,1,160.53333333333333,0.0
5.0,2025,12,9,domingo,MASCULINO,OTROS,ALTA,1,204.66666666666666,0.0
5.0,2025,12,9,jueves,MASCULINO,OTROS,ALTA,1,274.53333333333336,0.0
5.0,2025,12,9,lunes,FEMENINO,OTROS,ALTA,1,315.35,0.0
5.0,2025,12,9,lunes,FEMENINO,OTROS,CRITICA,1,272.76666666666665,0.0
5.0,2025,12,9,martes,FEMENINO,OTROS,CRITICA,1,155.96666666666667,0.0
5.0,2025,12,9,martes,MASCULINO,OTROS,CRITICA,1,,0.0
5.0,2025,12,9,miércoles,FEMENINO,OTROS,ALTA,1,,1.0
5.0,2025,12,9,sábado,FEMENINO,OTROS,MEDIA,1,311.8666666666667,0.0
5.0,2025,12,9,martes,FEMENINO,SALUD_MENTAL,ALTA,2,273.10833333333335,0.0
5.0,2025,12,9,sábado,MASCULINO,SALUD_MENTAL,ALTA,1,213.56666666666666,0.0
5.0,2025,12,9,sábado,SIN_DATO,SUICIDIO,ALTA,1,,1.0
6.0,2025,12,9,jueves,MASCULINO,CLINICO,MEDIA,1,220.0,0.0
6.0,2025,12,9,lunes,MASCULINO,CLINICO,MEDIA,1,,1.0
6.0,2025,12,9,martes,FEMENINO,CLINICO,ALTA,2,,0.5
6.0,2025,12,9,martes,FEMENINO,CLINICO,MEDIA,1,317.1166666666667,0.0
6.0,2025,12,9,martes,MASCULINO,CLINICO,ALTA,1,,0.0
6.0,2025,12,9,miércoles,MASCULINO,CLINICO,MEDIA,1,,0.0
6.0,2025,12,9,jueves,MASCULINO,OTROS,CRITICA,1,,1.0
6.0,2025,12,9,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
6.0,2025,12,9,martes,FEMENINO,OTROS,CRITICA,1,,0.0
6.0,2025,12,9,miércoles,FEMENINO,OTROS,CRITICA,1,187.55,0.0
6.0,2025,12,9,domingo,MASCULINO,SUICIDIO,ALTA,1,138.36666666666667,0.0
6.0,2025,12,9,martes,MASCULINO,SUICIDIO,ALTA,1,,0.0
7.0,2025,12,9,domingo,FEMENINO,CLINICO,CRITICA,1,225.2,0.0
7.0,2025,12,9,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
7.0,2025,12,9,lunes,FEMENINO,CLINICO,CRITICA,1,267.68333333333334,0.0
7.0,2025,12,9,martes,FEMENINO,CLINICO,MEDIA,1,,0.0
7.0,2025,12,9,martes,SIN_DATO,CLINICO,BAJA,1,,1.0
7.0,2025,12,9,miércoles,MASCULINO,CLINICO,ALTA,1,256.5,0.0
7.0,2025,12,9,miércoles,MASCULINO,CLINICO,BAJA,1,142.36666666666667,0.0
7.0,2025,12,9,miércoles,SIN_DATO,CLINICO,BAJA,1,,1.0
7.0,2025,12,9,sábado,FEMENINO,CLINICO,ALTA,2,206.25,0.0
7.0,2025,12,9,viernes,MASCULINO,CLINICO,ALTA,1,276.1333333333333,0.0
7.0,2025,12,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
7.0,2025,12,9,jueves,SIN_DATO,OTROS,BAJA,1,,1.0
7.0,2025,12,9,lunes,FEMENINO,OTROS,ALTA,2,205.11666666666667,0.5
7.0,2025,12,9,lunes,MASCULINO,OTROS,CRITICA,1,210.81666666666666,0.0
7.0,2025,12,9,martes,MASCULINO,OTROS,ALTA,1,,0.0
7.0,2025,12,9,martes,SIN_DATO,OTROS,ALTA,2,,1.0
7.0,2025,12,9,miércoles,FEMENINO,OTROS,CRITICA,1,,1.0
7.0,2025,12,9,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
7.0,2025,12,9,sábado,SIN_DATO,OTROS,CRITICA,2,,1.0
7.0,2025,12,9,lunes,FEMENINO,SALUD_MENTAL,ALTA,1,224.01666666666668,0.0
7.0,2025,12,9,miércoles,SIN_DATO,SUICIDIO,ALTA,1,,1.0
7.0,2025,12,9,viernes,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
8.0,2025,12,9,domingo,FEMENINO,CLINICO,CRITICA,2,192.48333333333335,0.0
8.0,2025,12,9,domingo,MASCULINO,CLINICO,ALTA,2,51.275,0.0
8.0,2025,12,9,domingo,SIN_DATO,CLINICO,MEDIA,1,,1.0
8.0,2025,12,9,lunes,FEMENINO,CLINICO,ALTA,2,192.56666666666666,0.0
8.0,2025,12,9,lunes,FEMENINO,CLINICO,MEDIA,1,173.65,0.0
8.0,2025,12,9,lunes,MASCULINO,CLINICO,ALTA,3,303.6,0.0
8.0,2025,12,9,lunes,MASCULINO,CLINICO,MEDIA,1,217.46666666666667,0.0
8.0,2025,12,9,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,12,9,lunes,SIN_DATO,CLINICO,MEDIA,1,,1.0
8.0,2025,12,9,martes,FEMENINO,CLINICO,ALTA,1,,1.0
8.0,2025,12,9,miércoles,FEMENINO,CLINICO,ALTA,2,61.90833333333333,0.0
8.0,2025,12,9,miércoles,MASCULINO,CLINICO,ALTA,2,29.283333333333335,0.0
8.0,2025,12,9,miércoles,MASCULINO,CLINICO,BAJA,1,,0.0
8.0,2025,12,9,miércoles,SIN_DATO,CLINICO,ALTA,3,,1.0
8.0,2025,12,9,sábado,MASCULINO,CLINICO,ALTA,5,51.7,0.0
8.0,2025,12,9,sábado,MASCULINO,CLINICO,CRITICA,1,174.83333333333334,0.0
8.0,2025,12,9,sábado,SIN_DATO,CLINICO,ALTA,2,,1.0
8.0,2025,12,9,sábado,SIN_DATO,CLINICO,MEDIA,1,,1.0
8.0,2025,12,9,viernes,FEMENINO,CLINICO,ALTA,1,35.083333333333336,0.0
8.0,2025,12,9,viernes,MASCULINO,CLINICO,BAJA,1,51.7,0.0
8.0,2025,12,9,viernes,MASCULINO,CLINICO,CRITICA,1,164.35,0.0
8.0,2025,12,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,12,9,domingo,MASCULINO,OTROS,BAJA,1,,1.0
8.0,2025,12,9,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,12,9,jueves,MASCULINO,OTROS,CRITICA,1,168.35,0.0
8.0,2025,12,9,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,12,9,lunes,FEMENINO,OTROS,ALTA,1,189.73333333333332,0.0
8.0,2025,12,9,lunes,FEMENINO,OTROS,MEDIA,1,349.1166666666667,0.0
8.0,2025,12,9,lunes,MASCULINO,OTROS,CRITICA,1,,1.0
8.0,2025,12,9,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,12,9,lunes,SIN_DATO,OTROS,BAJA,1,,1.0
8.0,2025,12,9,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,12,9,martes,FEMENINO,OTROS,MEDIA,1,253.56666666666666,0.0
8.0,2025,12,9,martes,MASCULINO,OTROS,ALTA,2,235.31666666666666,0.5
8.0,2025,12,9,martes,MASCULINO,OTROS,CRITICA,2,,1.0
8.0,2025,12,9,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,12,9,martes,SIN_DATO,OTROS,MEDIA,1,,1.0
8.0,2025,12,9,miércoles,FEMENINO,OTROS,CRITICA,2,,1.0
8.0,2025,12,9,miércoles,MASCULINO,OTROS,MEDIA,1,112.0,0.0
8.0,2025,12,9,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,12,9,sábado,FEMENINO,OTROS,ALTA,2,120.53333333333333,0.0
